Item_Visibility,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Item_Outlet_Sales,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
0.036031137,1,15,0,1,1125.8678,0,1,0,0
0.008903212,2,34,1,0,2787.0388,0,0,0,1
0.087669485,2,22,0,2,2416.1882,0,1,0,0
0.0,1,20,1,2,916.1408,0,1,0,0
0.005661669,3,32,2,0,2591.2936,0,1,0,0
0.0,1,20,1,2,2050.664,0,1,0,0
0.07198553,2,22,0,2,1205.098,0,1,0,0
0.17133418,1,32,2,0,287.6256,0,1,0,0
0.047329385,3,21,0,0,517.3266,1,0,0,0
0.170977155,2,10,1,0,1842.9344,0,0,1,0
0.058298384,2,32,2,0,1725.7536,0,1,0,0
0.039715591,2,12,0,1,1289.6546,0,1,0,0
0.046824729,3,10,1,0,1829.6184,0,0,1,0
0.311090379,1,21,0,0,154.4656,1,0,0,0
0.059611153,4,17,0,1,2163.1842,0,1,0,0
0.103517853,3,34,1,0,4161.25,0,0,0,1
0.075834825,1,15,0,1,1258.362,0,1,0,0
0.170072462,3,20,1,2,1844.266,0,1,0,0
0.0,3,32,2,0,517.3266,0,1,0,0
0.036399734,4,17,0,1,8323.8316,0,1,0,0
0.072912432,3,22,0,2,5536.7928,0,1,0,0
0.012567811,3,17,0,1,2358.2636,0,1,0,0
0.035773394,2,12,0,1,3483.4656,0,1,0,0
0.046382793,2,34,1,0,2972.1312,0,0,0,1
0.067836851,4,12,0,1,5375.6692,0,1,0,0
0.0,4,20,1,2,4380.964,0,1,0,0
0.022434418,1,20,1,2,952.094,0,1,0,0
0.086764795,3,15,0,1,1829.6184,0,1,0,0
0.0,1,12,0,1,1480.0734,0,1,0,0
0.085437778,3,10,1,0,3592.6568,0,0,1,0
0.089998959,4,17,0,1,2157.192,0,1,0,0
0.054288646,1,34,1,0,2189.8162,0,0,0,1
0.0,2,22,0,2,3325.671,0,1,0,0
0.016993204,1,22,0,2,965.41,0,1,0,0
0.06908877,1,34,1,0,1298.31,0,0,0,1
0.137441201,3,20,1,2,2659.871,0,1,0,0
0.051970788,2,21,0,0,412.796,1,0,0,0
0.0,2,12,0,1,1627.881,0,1,0,0
0.02492239,3,10,1,0,2922.1962,0,0,1,0
0.144924795,2,17,0,1,1537.998,0,1,0,0
0.030349723,1,15,0,1,423.4488,0,1,0,0
0.226284381,3,34,0,2,326.242,1,0,0,0
0.050625182,3,12,0,1,2501.4106,0,1,0,0
0.02371512,2,32,2,0,1743.0644,0,1,0,0
0.112177581,1,32,2,0,958.752,0,1,0,0
0.04774013,3,21,0,0,194.4136,1,0,0,0
0.159304333,4,15,0,1,3848.324,0,1,0,0
0.020989308,4,17,0,1,4697.8848,0,1,0,0
0.01769927,1,34,1,0,1290.3204,0,0,0,1
0.0,1,32,2,0,1102.5648,0,1,0,0
0.096658404,4,34,0,2,217.7166,1,0,0,0
0.054816926,3,10,1,0,1544.656,0,0,1,0
0.068511103,2,12,0,1,1651.184,0,1,0,0
0.12574524,2,15,0,1,1354.903,0,1,0,0
0.044023213,3,22,0,2,5492.85,0,1,0,0
0.068754395,1,34,1,0,1713.1034,0,0,0,1
0.024660202,1,21,0,0,178.4344,1,0,0,0
0.039214444,1,15,0,1,1930.82,0,1,0,0
0.036344721,2,12,0,1,2544.6876,0,1,0,0
0.008554052,2,32,2,0,1969.4364,0,1,0,0
0.170000805,3,34,1,0,4537.427,0,0,0,1
0.148302815,2,20,1,2,2787.0388,0,1,0,0
0.081914677,3,20,1,2,3352.303,0,1,0,0
0.029914022,3,32,2,0,2516.724,0,1,0,0
0.065771344,3,15,0,1,3728.48,0,1,0,0
0.043551753,3,34,1,0,7873.085,0,0,0,1
0.163941937,2,22,0,2,1540.6612,0,1,0,0
0.099692906,1,12,0,1,717.7324,0,1,0,0
0.059834024,2,21,0,0,263.6568,1,0,0,0
0.166174549,1,17,0,1,1062.6168,0,1,0,0
0.119930029,1,15,0,1,588.5672,0,1,0,0
0.057944376,2,17,0,1,1428.141,0,1,0,0
0.065649353,1,21,0,0,193.082,1,0,0,0
0.080249973,3,34,1,0,4923.591,0,0,0,1
0.037952777,1,22,0,2,1494.0552,0,1,0,0
0.064113698,1,20,1,2,1183.7924,0,1,0,0
0.048841794,1,34,1,0,3068.0064,0,0,0,1
0.02394662,2,15,0,1,1788.3388,0,1,0,0
0.096000183,1,34,1,0,1293.6494,0,0,0,1
0.074177667,1,32,2,0,1018.0082,0,1,0,0
0.04368089,2,34,1,0,2306.997,0,0,0,1
0.083268523,1,10,1,0,101.8674,0,0,1,0
0.071832909,3,15,0,1,3316.3498,0,1,0,0
0.0,3,32,2,0,3535.398,0,1,0,0
0.062625641,3,20,1,2,1651.184,0,1,0,0
0.042646566,4,17,0,1,452.744,0,1,0,0
0.0,4,15,0,1,1188.453,0,1,0,0
0.03555434,1,12,0,1,796.9626,0,1,0,0
0.105068444,3,17,0,1,2816.334,0,1,0,0
0.060912865,3,10,1,0,4570.0512,0,0,1,0
0.02488732,2,22,0,2,2684.5056,0,1,0,0
0.024194731,1,22,0,2,423.4488,0,1,0,0
0.01141595,1,32,2,0,1034.6532,0,1,0,0
0.018023997,1,22,0,2,2285.0256,0,1,0,0
0.012499004,3,10,1,0,2458.1336,0,0,1,0
0.036045991,2,21,0,0,431.4384,1,0,0,0
0.044607722,2,34,0,2,585.904,1,0,0,0
0.16098885,1,17,0,1,651.8182,0,1,0,0
0.055793586,2,32,2,0,3952.1888,0,1,0,0
0.104445322,3,10,1,0,1830.95,0,0,1,0
0.032687702,2,17,0,1,1134.5232,0,1,0,0
0.026949463,3,34,1,0,4910.275,0,0,0,1
0.041909345,4,17,0,1,5865.0322,0,1,0,0
0.04363058,2,20,1,2,1618.5598,0,1,0,0
0.0,3,20,1,2,1593.9252,0,1,0,0
0.014793124,1,10,1,0,2408.8644,0,0,1,0
0.065928735,3,34,1,0,8209.314,0,0,0,1
0.01583438,4,34,1,0,3225.1352,0,0,0,1
0.159728395,1,22,0,2,271.6464,0,1,0,0
0.014925407,2,32,2,0,3545.385,0,1,0,0
0.102893121,2,32,2,0,4008.116,0,1,0,0
0.020951848,4,22,0,2,767.0016,0,1,0,0
0.0,1,15,0,1,485.3682,0,1,0,0
0.108102606,4,32,2,0,3950.1914,0,1,0,0
0.0,3,34,0,2,593.2278,1,0,0,0
0.073697713,1,12,0,1,559.272,0,1,0,0
0.091437584,1,21,0,0,127.8336,1,0,0,0
0.009581155,1,22,0,2,1644.526,0,1,0,0
0.035997636,1,34,0,2,80.5618,1,0,0,0
0.12332588,1,32,2,0,974.0654,0,1,0,0
0.112584813,3,20,1,2,1549.9824,0,1,0,0
0.019930418,2,15,0,1,2856.282,0,1,0,0
0.126244059,2,22,0,2,3900.9222,0,1,0,0
0.030905215,4,17,0,1,2748.4224,0,1,0,0
0.104365283,3,12,0,1,3151.8972,0,1,0,0
0.087387669,2,21,0,0,369.519,1,0,0,0
0.053481818,1,12,0,1,1071.938,0,1,0,0
0.073306615,3,20,1,2,3894.93,0,1,0,0
0.043021542,3,21,0,0,595.2252,1,0,0,0
0.13169655,1,12,0,1,2498.0816,0,1,0,0
0.090834158,3,10,1,0,4068.7038,0,0,1,0
0.19875618,4,34,0,2,251.6724,1,0,0,0
0.026321701,1,22,0,2,950.7624,0,1,0,0
0.176215665,3,22,0,2,2693.8268,0,1,0,0
0.136008489,3,17,0,1,1711.106,0,1,0,0
0.17174348,1,20,1,2,1294.3152,0,1,0,0
0.08154715,1,12,0,1,759.012,0,1,0,0
0.027570939,1,34,1,0,2529.3742,0,0,0,1
0.146767897,2,10,1,0,1557.972,0,0,1,0
0.03467086,2,32,2,0,2399.5432,0,1,0,0
0.09619424,4,15,0,1,1254.3672,0,1,0,0
0.08511049,4,10,1,0,1923.4962,0,0,1,0
0.1263349,3,34,0,2,555.2772,1,0,0,0
0.012592289,2,34,1,0,4751.8146,0,0,0,1
0.05357685,2,34,1,0,3552.7088,0,0,0,1
0.077168705,3,10,1,0,1611.236,0,0,1,0
0.032597778,3,21,0,0,815.605,1,0,0,0
0.021583971,3,10,1,0,2173.1712,0,0,1,0
0.078903499,3,17,0,1,4234.488,0,1,0,0
0.091411749,2,34,0,2,369.519,1,0,0,0
0.084245356,3,34,0,2,657.8104,1,0,0,0
0.281509514,1,21,0,0,35.2874,1,0,0,0
0.012689327,1,10,1,0,227.7036,0,0,1,0
0.094741514,1,21,0,0,191.7504,1,0,0,0
0.046496777,2,21,0,0,300.9416,1,0,0,0
0.076005548,3,12,0,1,1169.8106,0,1,0,0
0.0,4,10,1,0,3696.5216,0,0,1,0
0.0,2,10,1,0,4495.4816,0,0,1,0
0.053732324,1,21,0,0,303.6048,1,0,0,0
0.033807904,4,21,0,0,258.9962,1,0,0,0
0.020782036,3,10,1,0,2587.9646,0,0,1,0
0.063173691,1,32,2,0,1494.0552,0,1,0,0
0.115563679,1,17,0,1,1713.7692,0,1,0,0
0.076278201,1,12,0,1,671.1264,0,1,0,0
0.012223687,1,20,1,2,1640.5312,0,1,0,0
0.011419301,1,10,1,0,1629.8784,0,0,1,0
0.131458247,1,10,1,0,183.7608,0,0,1,0
0.021883368,4,20,1,2,4996.829,0,1,0,0
0.012607876,2,22,0,2,1398.18,0,1,0,0
0.025041738,4,17,0,1,3255.762,0,1,0,0
0.018934719,4,20,1,2,3545.385,0,1,0,0
0.021392306,3,34,1,0,6157.3184,0,0,0,1
0.041448824,2,17,0,1,2828.3184,0,1,0,0
0.028395167,1,32,2,0,2462.7942,0,1,0,0
0.165221717,3,32,2,0,4466.1864,0,1,0,0
0.036127671,2,15,0,1,2026.0294,0,1,0,0
0.019277945,1,10,1,0,1733.7432,0,0,1,0
0.057629899,2,10,1,0,1120.5414,0,0,1,0
0.096212432,4,22,0,2,4390.2852,0,1,0,0
0.024387984,1,34,0,2,185.0924,1,0,0,0
0.021647195,2,17,0,1,994.7052,0,1,0,0
0.021573645,3,22,0,2,5015.4714,0,1,0,0
0.065424208,2,15,0,1,2444.8176,0,1,0,0
0.046866331,3,17,0,1,1551.9798,0,1,0,0
0.0,4,32,2,0,3575.346,0,1,0,0
0.087102593,1,32,2,0,868.869,0,1,0,0
0.01774202,2,12,0,1,1836.2764,0,1,0,0
0.010632752,1,32,2,0,1510.0344,0,1,0,0
0.031116081,1,34,1,0,1544.656,0,0,0,1
0.05671761,1,17,0,1,1406.1696,0,1,0,0
0.079931185,4,34,0,2,884.1824,1,0,0,0
0.024505418,2,32,2,0,1845.5976,0,1,0,0
0.03830192,4,21,0,0,1046.6376,1,0,0,0
0.024693927,2,20,1,2,1749.7224,0,1,0,0
0.010590075,1,34,1,0,3691.1952,0,0,0,1
0.190569038,2,21,0,0,280.9676,1,0,0,0
0.0,3,22,0,2,3896.2616,0,1,0,0
0.016826748,3,22,0,2,3056.022,0,1,0,0
0.088394115,3,34,1,0,5872.356,0,0,0,1
0.0,2,32,2,0,3384.2614,0,1,0,0
0.129783577,1,34,1,0,1004.0264,0,0,0,1
0.0,4,34,0,2,788.973,1,0,0,0
0.0,3,22,0,2,2816.334,0,1,0,0
0.058465268,2,17,0,1,1869.5664,0,1,0,0
0.053765212,3,15,0,1,1808.9786,0,1,0,0
0.01098386,1,10,1,0,343.5528,0,0,1,0
0.040245222,1,20,1,2,1348.245,0,1,0,0
0.017253305,1,12,0,1,499.35,0,1,0,0
0.069231189,2,20,1,2,1215.7508,0,1,0,0
0.074648119,4,10,1,0,755.0172,0,0,1,0
0.030542489,3,20,1,2,2693.8268,0,1,0,0
0.007359711,1,20,1,2,490.0288,0,1,0,0
0.059940022,2,20,1,2,4231.8248,0,1,0,0
0.0,2,12,0,1,2407.5328,0,1,0,0
0.048860587,4,10,1,0,4165.2448,0,0,1,0
0.153419412,1,12,0,1,511.3344,0,1,0,0
0.077219509,1,15,0,1,509.337,0,1,0,0
0.13504726,1,15,0,1,2496.75,0,1,0,0
0.146094132,3,20,1,2,2926.191,0,1,0,0
0.027157955,1,10,1,0,820.2656,0,0,1,0
0.080346058,3,34,1,0,5499.508,0,0,0,1
0.016596645,1,22,0,2,777.6544,0,1,0,0
0.084316691,4,15,0,1,6311.784,0,1,0,0
0.076791671,3,32,2,0,3705.8428,0,1,0,0
0.01326146,2,15,0,1,759.6778,0,1,0,0
0.0,3,10,1,0,1973.4312,0,0,1,0
0.012528611,3,12,0,1,3731.809,0,1,0,0
0.003597678,3,20,1,2,2922.1962,0,1,0,0
0.032438645,3,12,0,1,2302.3364,0,1,0,0
0.173527068,1,34,0,2,277.6386,1,0,0,0
0.041112694,2,10,1,0,850.8924,0,0,1,0
0.089243504,2,34,1,0,1976.0944,0,0,0,1
0.011539622,3,22,0,2,2302.3364,0,1,0,0
0.04690397,2,34,0,2,659.142,1,0,0,0
0.141686037,2,12,0,1,1798.9916,0,1,0,0
0.052051256,2,17,0,1,2004.058,0,1,0,0
0.09627919,3,15,0,1,1838.2738,0,1,0,0
0.047533568,1,12,0,1,1458.102,0,1,0,0
0.04499948,2,17,0,1,1685.8056,0,1,0,0
0.12888573,1,22,0,2,1494.0552,0,1,0,0
0.120256303,1,21,0,0,75.9012,1,0,0,0
0.0,4,34,0,2,788.973,1,0,0,0
0.137755834,3,10,1,0,3530.0716,0,0,1,0
0.093913607,3,12,0,1,1186.4556,0,1,0,0
0.075287081,2,20,1,2,572.588,0,1,0,0
0.100055625,2,10,1,0,3467.4864,0,0,1,0
0.006061565,3,15,0,1,4303.0654,0,1,0,0
0.053667516,4,20,1,2,671.1264,0,1,0,0
0.026194237,1,34,1,0,1901.5248,0,0,0,1
0.076002991,1,17,0,1,503.3448,0,1,0,0
0.080111611,1,34,1,0,4065.3748,0,0,0,1
0.043141572,1,10,1,0,1249.0408,0,0,1,0
0.024276035,1,17,0,1,614.5334,0,1,0,0
0.03093263,1,10,1,0,607.2096,0,0,1,0
0.017096552,3,17,0,1,3175.866,0,1,0,0
0.172357491,1,12,0,1,788.3072,0,1,0,0
0.185824165,1,15,0,1,695.0952,0,1,0,0
0.152988295,4,12,0,1,2271.0438,0,1,0,0
0.0,1,20,1,2,1860.2452,0,1,0,0
0.143897558,4,32,2,0,2868.2664,0,1,0,0
0.037845086,1,12,0,1,1956.1204,0,1,0,0
0.1748389,2,34,0,2,433.4358,1,0,0,0
0.278730642,1,34,0,2,247.6776,1,0,0,0
0.115500999,3,10,1,0,644.4944,0,0,1,0
0.01478914,1,21,0,0,98.5384,1,0,0,0
0.033938279,2,15,0,1,1318.284,0,1,0,0
0.026299797,1,32,2,0,1743.0644,0,1,0,0
0.159394437,2,34,0,2,214.3876,1,0,0,0
0.0,1,22,0,2,1797.66,0,1,0,0
0.0,3,32,2,0,2736.438,0,1,0,0
0.10377827,3,22,0,2,2451.4756,0,1,0,0
0.045522854,1,12,0,1,352.874,0,1,0,0
0.095331433,2,34,1,0,2543.356,0,0,0,1
0.0,3,10,1,0,3056.022,0,0,1,0
0.105472205,3,12,0,1,3111.9492,0,1,0,0
0.030938774,2,15,0,1,2082.6224,0,1,0,0
0.026174636,2,34,1,0,3415.554,0,0,0,1
0.160671255,4,15,0,1,3570.0196,0,1,0,0
0.070243155,1,32,2,0,391.4904,0,1,0,0
0.038313981,2,34,1,0,4504.137,0,0,0,1
0.170548238,2,20,1,2,1382.2008,0,1,0,0
0.060794097,4,20,1,2,2577.9776,0,1,0,0
0.036446751,1,20,1,2,996.0368,0,1,0,0
0.061188147,1,17,0,1,1134.5232,0,1,0,0
0.054884821,3,32,2,0,1761.7068,0,1,0,0
0.026064486,4,22,0,2,4097.3332,0,1,0,0
0.025936747,3,20,1,2,2609.936,0,1,0,0
0.035949725,2,12,0,1,3295.71,0,1,0,0
0.045168898,4,10,1,0,2175.1686,0,0,1,0
0.04767798,3,32,2,0,3775.086,0,1,0,0
0.058812134,2,12,0,1,1565.9616,0,1,0,0
0.018667601,2,12,0,1,2908.2144,0,1,0,0
0.087646694,4,32,2,0,5509.495,0,1,0,0
0.19033746,3,34,0,2,160.4578,1,0,0,0
0.045165796,2,10,1,0,1640.5312,0,0,1,0
0.039385518,3,34,1,0,2631.2416,0,0,0,1
0.010914988,3,15,0,1,2572.6512,0,1,0,0
0.034203092,1,34,1,0,624.5204,0,0,0,1
0.085268317,4,20,1,2,3916.2356,0,1,0,0
0.084354713,4,34,1,0,4915.6014,0,0,0,1
0.028571132,1,32,2,0,587.2356,0,1,0,0
0.037383778,3,10,1,0,1817.634,0,0,1,0
0.042354152,4,34,1,0,7017.532,0,0,0,1
0.043410693,1,10,1,0,154.4656,0,0,1,0
0.056872392,4,22,0,2,5097.3648,0,1,0,0
0.051573903,1,32,2,0,785.644,0,1,0,0
0.016113019,4,12,0,1,5976.2208,0,1,0,0
0.052295514,4,32,2,0,4847.024,0,1,0,0
0.097127867,4,10,1,0,1635.8706,0,0,1,0
0.077284566,3,20,1,2,4277.765,0,1,0,0
0.046653872,1,17,0,1,1970.768,0,1,0,0
0.02775746,1,20,1,2,1534.0032,0,1,0,0
0.0,3,21,0,0,561.2694,1,0,0,0
0.0,1,22,0,2,832.9158,0,1,0,0
0.003574698,3,34,1,0,3229.7958,0,0,0,1
0.11733375,3,12,0,1,2773.057,0,1,0,0
0.081684728,1,32,2,0,1177.1344,0,1,0,0
0.079261744,1,34,0,2,83.225,1,0,0,0
0.030410273,4,32,2,0,2045.3376,0,1,0,0
0.069938838,4,12,0,1,2914.8724,0,1,0,0
0.037885683,3,20,1,2,952.094,0,1,0,0
0.235183205,1,34,0,2,79.896,1,0,0,0
0.123151947,3,10,1,0,2093.2752,0,0,1,0
0.074565098,3,32,2,0,7322.4684,0,1,0,0
0.169137707,1,12,0,1,388.1614,0,1,0,0
0.0,3,34,1,0,7717.9536,0,0,0,1
0.009429612,1,17,0,1,1098.57,0,1,0,0
0.071076672,1,32,2,0,802.9548,0,1,0,0
0.070234306,1,15,0,1,539.298,0,1,0,0
0.043663452,4,21,0,0,432.77,1,0,0,0
0.059110912,3,34,0,2,395.4852,1,0,0,0
0.0,3,21,0,0,379.506,1,0,0,0
0.042324556,3,21,0,0,303.6048,1,0,0,0
0.012657494,1,20,1,2,872.8638,0,1,0,0
0.048857925,1,20,1,2,1052.6298,0,1,0,0
0.090185027,2,12,0,1,2681.8424,0,1,0,0
0.015186146,2,20,1,2,3435.528,0,1,0,0
0.0,3,20,1,2,4291.7468,0,1,0,0
0.155541973,3,34,1,0,641.8312,0,0,0,1
0.052502049,3,22,0,2,4364.319,0,1,0,0
0.172596885,2,22,0,2,2163.1842,0,1,0,0
0.118868155,4,15,0,1,5937.6044,0,1,0,0
0.037639672,1,20,1,2,1388.8588,0,1,0,0
0.021031586,3,34,0,2,495.3552,1,0,0,0
0.069968018,1,34,0,2,167.7816,1,0,0,0
0.087963415,3,12,0,1,4291.7468,0,1,0,0
0.043885147,2,15,0,1,1867.569,0,1,0,0
0.064163983,4,20,1,2,4567.388,0,1,0,0
0.0,1,34,0,2,49.935,1,0,0,0
0.0,3,34,1,0,5404.9644,0,0,0,1
0.02592132,2,15,0,1,1731.7458,0,1,0,0
0.023734872,2,22,0,2,1845.5976,0,1,0,0
0.053921264,2,20,1,2,1960.1152,0,1,0,0
0.120770963,2,10,1,0,2290.352,0,0,1,0
0.118791698,4,32,2,0,4339.0186,0,1,0,0
0.034717799,3,34,1,0,6066.7696,0,0,0,1
0.041823046,2,17,0,1,1965.4416,0,1,0,0
0.164724567,1,21,0,0,99.2042,1,0,0,0
0.174336148,3,34,1,0,6431.628,0,0,0,1
0.006295472,2,34,1,0,3735.8038,0,0,0,1
0.093463546,3,34,1,0,2261.0568,0,0,0,1
0.067520165,4,34,0,2,422.1172,1,0,0,0
0.161182103,3,21,0,0,334.2316,1,0,0,0
0.053296868,1,22,0,2,937.4464,0,1,0,0
0.161474419,1,15,0,1,1086.5856,0,1,0,0
0.041740624,1,34,0,2,198.4084,1,0,0,0
0.306542848,2,34,0,2,291.6204,1,0,0,0
0.079293753,2,10,1,0,2263.72,0,0,1,0
0.044472637,1,12,0,1,922.7988,0,1,0,0
0.073816097,4,17,0,1,2013.3792,0,1,0,0
0.012080016,3,12,0,1,2641.8944,0,1,0,0
0.02859825,3,22,0,2,2257.062,0,1,0,0
0.076944658,4,34,1,0,7433.657,0,0,0,1
0.055084019,2,21,0,0,455.4072,1,0,0,0
0.162093059,3,10,1,0,1290.9862,0,0,1,0
0.024546148,1,34,0,2,36.619,1,0,0,0
0.118783796,2,34,1,0,1725.7536,0,0,0,1
0.052836076,1,17,0,1,1619.2256,0,1,0,0
0.037889224,1,15,0,1,904.1564,0,1,0,0
0.022587621,2,12,0,1,1994.7368,0,1,0,0
0.036213953,1,34,1,0,2625.9152,0,0,0,1
0.029779207,1,15,0,1,974.7312,0,1,0,0
0.020693619,3,12,0,1,1853.5872,0,1,0,0
0.042037073,3,34,1,0,6183.9504,0,0,0,1
0.062516602,3,15,0,1,3137.2496,0,1,0,0
0.012620221,2,21,0,0,291.6204,1,0,0,0
0.008615,1,12,0,1,739.038,0,1,0,0
0.137618927,3,15,0,1,1772.3596,0,1,0,0
0.047588696,2,22,0,2,605.878,0,1,0,0
0.050790917,2,34,0,2,144.4786,1,0,0,0
0.037864721,2,22,0,2,1120.5414,0,1,0,0
0.070551723,4,12,0,1,2163.85,0,1,0,0
0.021326471,1,22,0,2,772.328,0,1,0,0
0.018955479,2,12,0,1,2167.8448,0,1,0,0
0.105666833,1,22,0,2,495.3552,0,1,0,0
0.040725405,1,21,0,0,41.9454,1,0,0,0
0.072252888,1,12,0,1,834.9132,0,1,0,0
0.061008889,3,12,0,1,2636.568,0,1,0,0
0.011007815,4,15,0,1,2848.9582,0,1,0,0
0.0,1,17,0,1,575.2512,0,1,0,0
0.070247589,1,22,0,2,1366.2216,0,1,0,0
0.030294931,2,20,1,2,412.796,0,1,0,0
0.210511558,2,21,0,0,123.173,1,0,0,0
0.0650227,1,20,1,2,697.7584,0,1,0,0
0.173587926,1,34,0,2,123.8388,1,0,0,0
0.183579854,2,20,1,2,1977.426,0,1,0,0
0.113678422,3,10,1,0,2492.7552,0,0,1,0
0.078174543,1,34,1,0,721.0614,0,0,0,1
0.027292686,2,32,2,0,396.8168,0,1,0,0
0.026602089,1,22,0,2,790.9704,0,1,0,0
0.116226984,1,15,0,1,2741.7644,0,1,0,0
0.131221393,1,17,0,1,1070.6064,0,1,0,0
0.035409328,1,20,1,2,834.9132,0,1,0,0
0.0,4,17,0,1,3610.6334,0,1,0,0
0.083327693,4,20,1,2,5944.2624,0,1,0,0
0.08125293,1,17,0,1,1062.6168,0,1,0,0
0.0,1,10,1,0,1362.2268,0,0,1,0
0.103422709,2,15,0,1,1717.764,0,1,0,0
0.125688044,2,10,1,0,2083.2882,0,0,1,0
0.187443314,2,34,0,2,288.9572,1,0,0,0
0.04295842,1,15,0,1,2051.9956,0,1,0,0
0.034938717,1,34,1,0,826.2578,0,0,0,1
0.045603215,2,10,1,0,4026.7584,0,0,1,0
0.085834992,1,22,0,2,788.3072,0,1,0,0
0.048050783,2,15,0,1,1693.7952,0,1,0,0
0.065589906,4,22,0,2,5410.9566,0,1,0,0
0.173529036,2,34,1,0,4376.9692,0,0,0,1
0.029492018,3,10,1,0,938.778,0,0,1,0
0.121225455,1,12,0,1,1118.544,0,1,0,0
0.114475357,3,34,1,0,2255.7304,0,0,0,1
0.0,2,17,0,1,2253.0672,0,1,0,0
0.060927824,4,32,2,0,4819.7262,0,1,0,0
0.019459164,3,32,2,0,2120.573,0,1,0,0
0.050070476,1,22,0,2,1278.336,0,1,0,0
0.06227604,1,15,0,1,1078.596,0,1,0,0
0.046217345,2,17,0,1,474.0496,0,1,0,0
0.177270016,3,22,0,2,1724.422,0,1,0,0
0.080127283,3,34,0,2,338.2264,1,0,0,0
0.076059648,4,10,1,0,2109.2544,0,0,1,0
0.026788937,2,22,0,2,3185.853,0,1,0,0
0.089197963,4,32,2,0,2045.3376,0,1,0,0
0.151279591,2,32,2,0,2876.256,0,1,0,0
0.112203445,2,15,0,1,1438.128,0,1,0,0
0.039961837,1,22,0,2,419.454,0,1,0,0
0.048207017,1,22,0,2,575.2512,0,1,0,0
0.064871045,4,21,0,0,786.9756,1,0,0,0
0.042685217,2,20,1,2,1072.6038,0,1,0,0
0.105181277,4,20,1,2,5343.045,0,1,0,0
0.103751236,4,22,0,2,942.7728,0,1,0,0
0.035028853,3,10,1,0,1249.0408,0,0,1,0
0.046262201,1,15,0,1,2069.3064,0,1,0,0
0.060688248,4,15,0,1,4687.232,0,1,0,0
0.078347922,2,21,0,0,280.9676,1,0,0,0
0.088828418,3,34,1,0,7943.6598,0,0,0,1
0.081944045,1,32,2,0,849.5608,0,1,0,0
0.123726711,2,12,0,1,2251.0698,0,1,0,0
0.013485235,2,32,2,0,3119.9388,0,1,0,0
0.077659918,4,32,2,0,1035.9848,0,1,0,0
0.0,2,10,1,0,1821.6288,0,0,1,0
0.100074524,2,22,0,2,778.3202,0,1,0,0
0.037289996,3,20,1,2,3453.5046,0,1,0,0
0.050028809,1,32,2,0,239.688,0,1,0,0
0.077234113,1,22,0,2,1188.453,0,1,0,0
0.016197216,2,32,2,0,970.7364,0,1,0,0
0.051571772,4,17,0,1,4673.916,0,1,0,0
0.055672032,1,32,2,0,922.7988,0,1,0,0
0.066336811,3,34,0,2,617.8624,1,0,0,0
0.032672263,2,20,1,2,709.077,0,1,0,0
0.047491371,4,22,0,2,2143.876,0,1,0,0
0.077154417,1,12,0,1,577.2486,0,1,0,0
0.087692636,3,34,0,2,328.9052,1,0,0,0
0.074221559,4,10,1,0,4832.3764,0,0,1,0
0.092834313,1,20,1,2,2220.443,0,1,0,0
0.020571083,1,10,1,0,255.6672,0,0,1,0
0.005978595,3,22,0,2,1151.1682,0,1,0,0
0.033489979,3,20,1,2,1241.0512,0,1,0,0
0.166609517,3,34,0,2,316.9208,1,0,0,0
0.021552357,3,12,0,1,2985.4472,0,1,0,0
0.130321652,1,34,1,0,3301.0364,0,0,0,1
0.068059156,2,20,1,2,1797.66,0,1,0,0
0.027573983,3,15,0,1,2676.516,0,1,0,0
0.103442268,3,22,0,2,4942.8992,0,1,0,0
0.0,1,12,0,1,1414.825,0,1,0,0
0.168312678,1,32,2,0,885.514,0,1,0,0
0.162205516,1,10,1,0,1155.8288,0,0,1,0
0.076744561,2,15,0,1,1593.9252,0,1,0,0
0.015591925,3,17,0,1,2766.399,0,1,0,0
0.067639698,3,17,0,1,1491.392,0,1,0,0
0.056516756,2,20,1,2,854.8872,0,1,0,0
0.140213762,3,15,0,1,4637.9628,0,1,0,0
0.006075007,3,17,0,1,2432.1674,0,1,0,0
0.022612742,1,17,0,1,1944.136,0,1,0,0
0.066770664,3,15,0,1,2189.1504,0,1,0,0
0.186250852,1,21,0,0,176.437,1,0,0,0
0.016639482,1,32,2,0,1076.5986,0,1,0,0
0.040599963,4,12,0,1,5635.3312,0,1,0,0
0.070533748,1,10,1,0,467.3916,0,0,1,0
0.01251245,1,34,0,2,79.896,1,0,0,0
0.022807826,3,34,1,0,4577.375,0,0,0,1
0.041474232,1,22,0,2,826.9236,0,1,0,0
0.055289464,4,34,1,0,7158.6816,0,0,0,1
0.083698962,3,10,1,0,2599.2832,0,0,1,0
0.076045655,1,15,0,1,3765.099,0,1,0,0
0.116366304,3,34,1,0,4068.038,0,0,0,1
0.053279839,2,15,0,1,2078.6276,0,1,0,0
0.021648305,1,32,2,0,952.7598,0,1,0,0
0.037060755,3,10,1,0,1411.496,0,0,1,0
0.224607399,4,34,0,2,450.0808,1,0,0,0
0.142699588,3,17,0,1,4431.5648,0,1,0,0
